위도,경도,방향,주소,아파트명(동)
36.418312,127.394421,남향,대전 유성구 용산동 663,대덕테크노밸리11단지아파트 1105동
36.418093,127.39504,남향,대전 유성구 용산동 663,대덕테크노밸리11단지아파트 1104동
36.418598,127.395388,남향,대전 유성구 용산동 663,대덕테크노밸리11단지아파트 1103동
36.419024,127.394693,남향,대전 유성구 용산동 663,대덕테크노밸리11단지아파트 1102동
36.419249,127.394067,남향,대전 유성구 용산동 663,대덕테크노밸리11단지아파트 1101동
36.417312,127.395878,남향,대전 유성구 용산동 725,대덕테크노밸리 푸르지오 하임 2단지 201동
36.416882,127.397015,남향,대전 유성구 용산동 725,대덕테크노밸리 푸르지오 하임 2단지 202동
36.416997,127.395687,남향,대전 유성구 용산동 725,대덕테크노밸리 푸르지오 하임 2단지 203동
36.416839,127.396321,남동향,대전 유성구 용산동 725,대덕테크노밸리 푸르지오 하임 2단지 208동
36.416737,127.395363,남향,대전 유성구 용산동 725,대덕테크노밸리 푸르지오 하임 2단지 206동
36.416518,127.395993,남향,대전 유성구 용산동 725,대덕테크노밸리 푸르지오 하임 2단지 207동
36.416533,127.396978,남향,대전 유성구 용산동 725,대덕테크노밸리 푸르지오 하임 2단지 205동
36.416305,127.396659,남향,대전 유성구 용산동 725,대덕테크노밸리 푸르지오 하임 2단지 208동
36.418339,127.396556,남향,대전 유성구 용산동 722,대덕테크노밸리 푸르지오 하임 1단지 101동
36.417967,127.397679,남향,대전 유성구 용산동 722,대덕테크노밸리 푸르지오 하임 1단지 103동
36.418021,127.397027,남향,대전 유성구 용산동 722,대덕테크노밸리 푸르지오 하임 1단지 102동
36.417986,127.39629,남향,대전 유성구 용산동 722,대덕테크노밸리 푸르지오 하임 1단지 104동
36.417653,127.397424,남향,대전 유성구 용산동 722,대덕테크노밸리 푸르지오 하임 1단지 106동
36.417295,127.396946,남향,대전 유성구 용산동 722,대덕테크노밸리 푸르지오 하임 1단지 108동
36.417617,127.396745,남향,대전 유성구 용산동 722,대덕테크노밸리 푸르지오 하임 1단지 105동
36.417657,127.396017,남향,대전 유성구 용산동 722,대덕테크노밸리 푸르지오 하임 1단지 107동
36.438601,127.382895,남향,대전 유성구 봉산동 295,하늘바람휴먼시아 108동
36.439,127.381831,남서향,대전 유성구 봉산동 295,하늘바람휴먼시아 112동
36.378717,127.319176,동향,대전 유성구 지족동 874,열매마을 아파트(3단지) 301동
36.378705,127.31867,동향,대전 유성구 지족동 874,열매마을 아파트(3단지) 302동
36.37905,127.320449,동향,대전 유성구 지족동 874,열매마을 아파트(3단지) 306동
36.378731,127.320869,남향,대전 유성구 지족동 874,열매마을 아파트(3단지) 307동
36.379293,127.318641,동향,대전 유성구 지족동 874,열매마을 아파트(3단지) 303동
36.379249,127.319284,남향,대전 유성구 지족동 874,열매마을 아파트(3단지) 304동
36.379331,127.319865,동향,대전 유성구 지족동 874,열매마을 아파트(3단지) 305동
36.379864,127.318661,동향,대전 유성구 지족동 873,열매마을아파트2단지 202동
36.379812,127.319132,동향,대전 유성구 지족동 873,열매마을아파트2단지 202동
36.380378,127.318866,동향,대전 유성구 지족동 873,열매마을아파트2단지 201동
36.380346,127.3192,동향,대전 유성구 지족동 873,열매마을아파트2단지 201동
36.379998,127.319512,동향,대전 유성구 지족동 873,열매마을아파트2단지 203동
36.378803,127.317191,동향,대전 유성구 지족동 853,열매마을아파트1단지 103동
36.37877,127.316561,동향,대전 유성구 지족동 853,열매마을아파트1단지 102동
36.378808,127.315927,동향,대전 유성구 지족동 853,열매마을아파트1단지 101동
36.37922,127.316954,남향,대전 유성구 지족동 853,열매마을아파트1단지 105동
36.379212,127.316315,남향,대전 유성구 지족동 853,열매마을아파트1단지 104동
36.379599,127.316477,동향,대전 유성구 지족동 853,열매마을아파트1단지 106동
36.379586,127.317188,동향,대전 유성구 지족동 853,열매마을아파트1단지 107동
36.448568,127.416144,남향,대전 대덕구 목상동 215,현대아파트 2동
36.390662,127.35038,남동향,대전 유성구 신성동 126-1, 벤처빌라
36.390581,127.35051,남동향,대전 유성구 신성동 126-2,빈이별이
36.390503,127.350621,남동향,대전 유성구 신성동 126-3, 선정아트빌
36.390483,127.350752,동향,대전 유성구 신성동 126-4, 현진빌라
36.390859,127.351832,남서향,대전 유성구 신성동 126-12, 보금빌라
36.390783,127.351711,남서향,대전 유성구 신성동 126-11, 동아빌
36.390741,127.351586,남서향,대전 유성구 신성동 126-10, 동아빌
36.390695,127.351466,남서향,대전 유성구 신성동 126-9, 파란지붕빌라
36.390654,127.351341,남서향,대전 유성구 신성동 126-8, 청명빌라
36.390606,127.351216,남서향,대전 유성구 신성동 126-7, 조선관식당
36.390559,127.351102,남서향,대전 유성구 신성동 126-6, 송림빌라
36.390846,127.351278,동향,대전 유성구 신성동 124-10, 명우빌1동
36.390788,127.351099,동향,대전 유성구 신성동 124-11,스마일하우스
36.390951,127.351228,동향,대전 유성구 신성동 124-9,미라클
36.390888,127.351052,동향,대전 유성구 신성동 124-12, 대덕대7생활관
36.391057,127.351169,동향,대전 유성구 신성동 124-8, 대덕대6생활관
36.390989,127.350994,동향,대전 유성구 신성동 124-13, 태성빌라
36.39116,127.351103,동향,대전 유성구 신성동 124-7, 리츠빌
36.391094,127.350932,동향,대전 유성구 신성동 124-14, 방현빌라
36.391202,127.350867,동향,대전 유성구 신성동 124-15, 엘리시아빌
36.391264,127.351049,동향,대전 유성구 신성동 124-6, 신성빌라
36.391368,127.350992,동향,대전 유성구 신성동 124-5, 대청빌
36.391303,127.350807,동향,대전 유성구 신성동 124-16, 스마일하우스
36.391475,127.350938,동향,대전 유성구 신성동 124-4,
36.391415,127.350759,동향,대전 유성구 신성동 124-17, 모닝빌
36.391522,127.350695,동향,대전 유성구 신성동 124-18,
36.391587,127.350874,동향,대전 유성구 신성동 124-3,
36.391685,127.350825,동향,대전 유성구 신성동 124-2,
36.391618,127.350646,동향,대전 유성구 신성동 124-19,
36.391015,127.351716,동향,대전 유성구 신성동 125-11,
36.390946,127.351539,동향,대전 유성구 신성동 125-12,
36.391111,127.351671,동향,대전 유성구 신성동 125-10,
36.391212,127.351606,동향,대전 유성구 신성동 125-9,
36.391152,127.351417,동향,대전 유성구 신성동 125-14,
36.391324,127.351552,동향,대전 유성구 신성동 125-8,
36.391254,127.351363,동향,대전 유성구 신성동 125-15,
36.391431,127.351487,동향,대전 유성구 신성동 125-7,
36.391361,127.351299,동향,대전 유성구 신성동 125-16,
36.391539,127.351428,동향,대전 유성구 신성동 125-6,
36.391465,127.351242,동향,대전 유성구 신성동 125-17,
36.391643,127.351355,동향,대전 유성구 신성동 125-5,
36.391574,127.351175,동향,대전 유성구 신성동 125-18,
36.391681,127.351117,동향,대전 유성구 신성동 125-19,
36.391774,127.351056,동향,대전 유성구 신성동 125-20,
36.39196,127.351169,동향,대전 유성구 신성동 125-2,
36.391866,127.351003,동향,대전 유성구 신성동 125-21,
36.391971,127.350949,남동향,대전 유성구 신성동 125-22,
36.419516,127.335831,남동향,대전 유성구 추목동 584,자운대아파트2단지 272동
36.419329,127.336061,남동향,대전 유성구 추목동 584,자운대아파트2단지 271동
36.419152,127.336288,남동향,대전 유성구 추목동 584,자운대아파트2단지 270동
36.418971,127.336503,남동향,대전 유성구 추목동 584,자운대아파트2단지 269동
36.418791,127.336723,남동향,대전 유성구 추목동 584,자운대아파트2단지 268동
36.418619,127.336961,남동향,대전 유성구 추목동 584,자운대아파트2단지 267동
36.419067,127.335272,남동향,대전 유성구 추목동 584,자운대아파트2단지 266동
36.418887,127.335495,남동향,대전 유성구 추목동 584,자운대아파트2단지 265동
36.418651,127.335656,남동향,대전 유성구 추목동 584,자운대아파트2단지 264동
36.418471,127.33588,남동향,대전 유성구 추목동 584,자운대아파트2단지 263동
36.418288,127.336105,남동향,대전 유성구 추목동 584,자운대아파트2단지 262동
36.41811,127.336329,남동향,대전 유성구 추목동 584,자운대아파트2단지 261동
36.417884,127.33649,남동향,대전 유성구 추목동 584,자운대아파트2단지 238동
36.418298,127.337007,남동향,대전 유성구 추목동 584,자운대아파트2단지 250동
36.418989,127.337999,남동향,대전 유성구 추목동 584,자운대아파트2단지 244동
36.418691,127.337637,남동향,대전 유성구 추목동 584,자운대아파트2단지 249동
36.418758,127.338163,남동향,대전 유성구 추목동 584,자운대아파트2단지 243동
36.418575,127.338387,남동향,대전 유성구 추목동 584,자운대아파트2단지 242동
36.418389,127.338598,남동향,대전 유성구 추목동 584,자운대아파트2단지 241동
36.418403,127.337732,남동향,대전 유성구 추목동 584,자운대아파트2단지 248동
36.418223,127.337956,남동향,대전 유성구 추목동 584,자운대아파트2단지 214동
36.418042,127.338171,남동향,대전 유성구 추목동 584,자운대아파트2단지 246동
36.41786,127.338397,남동향,대전 유성구 추목동 584,자운대아파트2단지 245동
36.417736,127.337323,동향,대전 유성구 추목동 584,자운대아파트2단지 230동
36.419697,127.33652,남동향,대전 유성구 추목동 584,자운대아파트2단지 연립관사 A동
36.417229,127.335927,동향,대전 유성구 추목동 584,자운대아파트2단지 229동
36.416979,127.335937,남향,대전 유성구 추목동 584,자운대아파트2단지 228동
36.416719,127.335921,남향,대전 유성구 추목동 584,자운대아파트2단지 227동
36.41748,127.336887,남향,대전 유성구 추목동 584,자운대아파트2단지 226동
36.417225,127.336793,동향,대전 유성구 추목동 584,자운대아파트2단지 225동
36.416969,127.3368,남향,대전 유성구 추목동 584,자운대아파트2단지 224동
36.416716,127.336795,남향,대전 유성구 추목동 584,자운대아파트2단지 223동
36.416465,127.336789,동향,대전 유성구 추목동 584,자운대아파트2단지 222동
36.416211,127.336797,남향,대전 유성구 추목동 584,자운대아파트2단지 221동
36.415953,127.336796,동향,대전 유성구 추목동 584,자운대아파트2단지 220동
36.415708,127.3368,동향,대전 유성구 추목동 584,자운대아파트2단지
36.41545,127.336887,동향,대전 유성구 추목동 584,자운대아파트2단지 218동
36.417476,127.337771,남향,대전 유성구 추목동 584,자운대아파트2단지 217동
36.417224,127.337847,남향,대전 유성구 추목동 584,자운대아파트2단지 216동
36.416969,127.337847,남향,대전 유성구 추목동 584,자운대아파트2단지 215동
36.41672,127.33784,동향,대전 유성구 추목동 584,자운대아파트2단지 214동
36.416462,127.337843,남향,대전 유성구 추목동 584,자운대아파트2단지 213동
36.416211,127.337848,동향,대전 유성구 추목동 584,자운대아파트2단지 212동
36.41595,127.33785,동향,대전 유성구 추목동 584,자운대아파트2단지 211동
36.415697,127.337849,남향,대전 유성구 추목동 584,자운대아파트2단지 210동
36.415442,127.337737,남향,대전 유성구 추목동 584,자운대아파트2단지 209동
36.41722,127.338709,남향,대전 유성구 추목동 584,자운대아파트2단지 208동
36.416964,127.338701,남향,대전 유성구 추목동 584,자운대아파트2단지 207동
36.416707,127.338692,남향,대전 유성구 추목동 584,자운대아파트2단지 206동
36.416458,127.338701,남향,대전 유성구 추목동 584,자운대아파트2단지 205동
36.416202,127.338694,남향,대전 유성구 추목동 584,자운대아파트2단지 204동
36.415947,127.338702,남향,대전 유성구 추목동 584,자운대아파트2단지 203동
36.415693,127.338698,남향,대전 유성구 추목동 584,자운대아파트2단지 202동
36.415441,127.338697,남향,대전 유성구 추목동 584,자운대아파트2단지 201동
36.414993,127.335278,남동향,대전 유성구 추목동 584,자운대아파트2단지 214동
36.414989,127.335727,남동향,대전 유성구 추목동 584,자운대아파트2단지 214동
36.414964,127.336154,남동향,대전 유성구 추목동 584,자운대아파트2단지 214동
36.414774,127.33637,남동향,대전 유성구 추목동 584,자운대아파트2단지 234동
36.414597,127.336599,남동향,대전 유성구 추목동 584,자운대아파트2단지 233동
36.414405,127.336841,남동향,대전 유성구 추목동 584,자운대아파트2단지 214동
36.414109,127.336907,남동향,대전 유성구 추목동 584,자운대아파트2단지 231동
36.414317,127.340863,남향,대전 유성구 신봉동 4-4,자운대아파트6단지 601동
36.414838,127.340867,남향,대전 유성구 신봉동 4-4,자운대아파트6단지 602동
36.413054,127.34191,남향,대전 유성구 추목동 532-1,자운대간부숙소1동
36.412165,127.334815,남동향,대전 유성구 신봉동 434,자운대아파트1단지 117동
36.412038,127.335109,남동향,대전 유성구 신봉동 434,자운대아파트1단지 117동
36.411857,127.335337,남동향,대전 유성구 신봉동 434,자운대아파트1단지 103동
36.411618,127.33551,남동향,대전 유성구 신봉동 434,자운대아파트1단지 117동
36.411431,127.335747,남동향,대전 유성구 신봉동 434,자운대아파트1단지 117동
36.411246,127.335981,남동향,대전 유성구 신봉동 434,자운대아파트1단지 117동
36.411059,127.336206,남동향,대전 유성구 신봉동 434,자운대아파트1단지 117동
36.41074,127.335809,남동향,대전 유성구 신봉동 434,자운대아파트1단지 117동
36.411884,127.336229,남향,대전 유성구 신봉동 434,자운대아파트1단지 110동
36.41042,127.335985,남동향,대전 유성구 신봉동 434,자운대아파트1단지 117동
36.410156,127.336172,남동향,대전 유성구 신봉동 434,자운대아파트1단지 117동
36.410314,127.336778,남향,대전 유성구 신봉동 434,자운대아파트1단지 111동
36.410064,127.336774,동향,대전 유성구 신봉동 434,자운대아파트1단지 112동
36.409796,127.336774,남향,대전 유성구 신봉동 434,자운대아파트1단지 113동
36.409528,127.336832,남향,대전 유성구 신봉동 434,자운대아파트1단지 120동
36.409793,127.335788,동향,대전 유성구 신봉동 434,자운대아파트1단지 116동
36.409796,127.33529,동향,대전 유성구 신봉동 434,자운대아파트1단지 117동
36.409528,127.335963,동향,대전 유성구 신봉동 434,자운대아파트1단지 118동
36.409265,127.33596,동향,대전 유성구 신봉동 434,자운대아파트1단지 119동
36.408886,127.335948,남향,대전 유성구 신봉동 453,자운대아파트3단지 314동
36.408556,127.335952,동향,대전 유성구 신봉동 453,자운대아파트3단지 313동
36.408227,127.335938,동향,대전 유성구 신봉동 453,자운대아파트3단지 312동
36.4079,127.335938,동향,대전 유성구 신봉동 453,자운대아파트3단지 311동
36.407572,127.335932,동향,대전 유성구 신봉동 453,자운대아파트3단지 310동
36.408207,127.33514,동향,대전 유성구 신봉동 453,자운대아파트3단지 315동
36.408525,127.335154,남향,대전 유성구 신봉동 453,자운대아파트3단지 316동
36.408843,127.33514,동향,대전 유성구 신봉동 453,자운대아파트3단지 317동
36.40916,127.335151,남향,대전 유성구 신봉동 453,자운대아파트3단지 318동
36.40948,127.335141,동향,대전 유성구 신봉동 453,자운대아파트3단지 319동
36.408211,127.334249,동향,대전 유성구 신봉동 453,자운대아파트3단지 320동
36.408531,127.334272,동향,대전 유성구 신봉동 453,자운대아파트3단지 321동
36.408845,127.33426,남향,대전 유성구 신봉동 453,자운대아파트3단지 322동
36.409164,127.334268,남향,대전 유성구 신봉동 453,자운대아파트3단지 323동
36.409482,127.334053,남향,대전 유성구 신봉동 453,자운대아파트3단지 324동
36.409798,127.334077,남향,대전 유성구 신봉동 453,자운대아파트3단지 325동
36.410117,127.33405,남향,대전 유성구 신봉동 453,자운대아파트3단지 326동
36.407823,127.333441,남동향,대전 유성구 신봉동 453,자운대아파트3단지 301동
36.407517,127.333657,남동향,대전 유성구 신봉동 453,자운대아파트3단지 301동
36.40739,127.334038,남동향,대전 유성구 신봉동 453,자운대아파트3단지 301동
36.407446,127.334945,남동향,대전 유성구 신봉동 453,자운대아파트3단지 301동
36.407259,127.335235,남동향,대전 유성구 신봉동 453,자운대아파트3단지 304동
36.407034,127.335514,남동향,대전 유성구 신봉동 453,자운대아파트3단지 303동
36.407317,127.336805,동향,대전 유성구 신봉동 453,자운대아파트3단지 301동
36.407803,127.338643,남향,대전 유성구 신봉동 484,자운대아파트9단지 901동
36.408134,127.338665,동향,대전 유성구 신봉동 484,자운대아파트9단지 902동
36.408413,127.338662,남향,대전 유성구 신봉동 484,자운대아파트9단지 903동
36.408769,127.338761,남동향,대전 유성구 신봉동 484,자운대아파트9단지 904동
36.40911,127.338754,남동향,대전 유성구 신봉동 484,자운대아파트9단지 905동
36.409473,127.33875,남동향,대전 유성구 신봉동 484,자운대아파트9단지 906동
36.409819,127.338887,동향,대전 유성구 신봉동 484,자운대아파트9단지 916동
36.410104,127.338883,동향,대전 유성구 신봉동 484,자운대아파트9단지 916동
36.41051,127.339515,남동향,대전 유성구 신봉동 484,자운대아파트9단지 909동
36.410191,127.339511,남동향,대전 유성구 신봉동 484,자운대아파트9단지 910동
36.409879,127.339515,남동향,대전 유성구 신봉동 484,자운대아파트9단지 911동
36.409599,127.339437,남향,대전 유성구 신봉동 484,자운대아파트9단지 916동
36.409012,127.339359,동향,대전 유성구 신봉동 484,자운대아파트9단지 913동
36.408686,127.339363,동향,대전 유성구 신봉동 484,자운대아파트9단지 914동
36.408363,127.339355,동향,대전 유성구 신봉동 484,자운대아파트9단지 915동
36.408058,127.339492,동향,대전 유성구 신봉동 484,자운대아파트9단지 916동
36.407797,127.339348,동향,대전 유성구 신봉동 484,자운대아파트9단지 917동
36.413503,127.342063,동향,대전 유성구 추목동 532-1,자운대아파트7단지 701동
36.413785,127.342077,동향,대전 유성구 추목동 532-1,자운대아파트7단지 702동
36.414054,127.341821,남향,대전 유성구 추목동 532-1,자운대아파트7단지 703동
36.414062,127.342387,동향,대전 유성구 추목동 532-1,자운대아파트7단지 705동
36.414396,127.342145,동향,대전 유성구 추목동 532-1,자운대아파트7단지 706동
36.414674,127.342137,남향,대전 유성구 추목동 532-1,자운대아파트7단지 707동
36.413068,127.34275,남향,대전 유성구 추목동 532-1,자운대간부숙소13동
36.413045,127.343352,동향,대전 유성구 추목동 532-1,자운대아파트8단지 801동
36.413037,127.343986,남향,대전 유성구 추목동 532-1,자운대아파트8단지 802동
36.413398,127.343198,남향,대전 유성구 추목동 532-1,자운대아파트8단지 803동
36.413378,127.343879,남향,대전 유성구 추목동 532-1,자운대아파트8단지 805동
36.413716,127.343208,남향,대전 유성구 추목동 532-1,자운대아파트7단지 708동
36.413646,127.343913,남향,대전 유성구 추목동 532-1,자운대아파트8단지 806동
36.414129,127.343419,남향,대전 유성구 추목동 532-1,자운대아파트8단지 807동
36.414123,127.344002,남향,대전 유성구 추목동 532-1,자운대아파트8단지 808동
36.414403,127.343249,동향,대전 유성구 추목동 532-1,자운대아파트8단지 809동
36.414392,127.343856,남향,대전 유성구 추목동 532-1,자운대아파트8단지 810동
36.414677,127.343135,남향,대전 유성구 추목동 532-1,자운대아파트8단지 811동
36.414664,127.343807,남향,대전 유성구 추목동 532-1,자운대아파트8단지 812동
36.428964,127.38541,남향,대전 유성구 송강동 200-4,한마을아파트 115동
36.429263,127.38451,남향,대전 유성구 송강동 200-4,한마을아파트 114동
36.429559,127.383599,남향,대전 유성구 송강동 200-4,한마을아파트 113동
36.429417,127.385664,남향,대전 유성구 송강동 200-4,한마을아파트 110동
36.42976,127.384636,남향,대전 유성구 송강동 200-4,한마을아파트 111동
36.430054,127.383721,남향,대전 유성구 송강동 200-4,한마을아파트 112동
36.429922,127.385755,남향,대전 유성구 송강동 200-4,한마을아파트 109동
36.430251,127.384744,남향,대전 유성구 송강동 200-4,한마을아파트 108동
36.430522,127.38389,남향,대전 유성구 송강동 200-4,한마을아파트 107동
36.430859,127.384561,남향,대전 유성구 송강동 200-4,한마을아파트 106동
36.430363,127.386103,남향,대전 유성구 송강동 200-4,한마을아파트 104동
36.430632,127.385298,남향,대전 유성구 송강동 200-4,한마을아파트 105동
36.430818,127.386373,남향,대전 유성구 송강동 200-4,한마을아파트 103동
36.431065,127.385599,남향,대전 유성구 송강동 200-4,한마을아파트 102동
36.431317,127.384833,남향,대전 유성구 송강동 200-4,한마을아파트 101동
36.43195,127.384532,남향,대전 유성구 송강동 200-1,한솔아파트 103동
36.431746,127.385195,남향,대전 유성구 송강동 200-1,한솔아파트 204동
36.431534,127.385879,남향,대전 유성구 송강동 200-1,한솔아파트 203동
36.43191,127.386043,남향,대전 유성구 송강동 200-1,한솔아파트 202동
36.432213,127.38535,남향,대전 유성구 송강동 200-1,한솔아파트 104동
36.432327,127.384702,남향,대전 유성구 송강동 200-1,한솔아파트 102동
36.432685,127.384933,남향,대전 유성구 송강동 200-1,한솔아파트 101동
36.432284,127.386248,남향,대전 유성구 송강동 200-1,한솔아파트 201동
36.347818,127.42741,남동향,대전 동구 홍도동 57-1,청룡아파트 12동
36.347967,127.426916,남동향,대전 동구 홍도동 57-1,청룡아파트 13동
36.347573,127.426978,남동향,대전 동구 홍도동 57-1,청룡아파트 11동
36.347317,127.427036,남동향,대전 동구 홍도동 57-1,청룡아파트 9동
36.347647,127.4277,남동향,대전 동구 홍도동 57-1,청룡아파트 12동
36.34711,127.427233,남동향,대전 동구 홍도동 57-1,청룡아파트 8동
36.347338,127.427662,남동향,대전 동구 홍도동 56-1,청룡아파트 5동
36.347555,127.428111,남동향,대전 동구 홍도동 56-1,청룡아파트 1
36.346926,127.42737,남동향,대전 동구 홍도동 57-1,청룡아파트 7동
36.346722,127.427514,남동향,대전 동구 홍도동 57-1,청룡아파트 6동
36.34716,127.427834,남동향,대전 동구 홍도동 56-1,청룡아파트 3동
36.347374,127.428268,남동향,대전 동구 홍도동 56-1,청룡아파트 2동
36.347152,127.428343,남동향,대전 동구 홍도동 56-1,청룡아파트 1동
36.345688,127.425841,남서향,대전 동구 홍도동 1012,홍도동갤러리휴리움
36.345958,127.425646,남동향,대전 동구 홍도동 23-1,경성아파트 1동
36.346174,127.42536,남동향,대전 동구 홍도동 23-1,경성아파트 2동
36.344784,127.427266,동향,대전 동구 홍도동 14-1,홍도아파트 105동
36.34437,127.426465,남동향,대전 동구 홍도동 14-1,홍도아파트 103동
36.344383,127.427096,남서향,대전 동구 홍도동 14-1,홍도아파트 104동
36.343955,127.426927,남동향,대전 동구 홍도동 14-1,홍도아파트 101동
36.344065,127.426505,남서향,대전 동구 홍도동 14-1,홍도아파트 102동
36.348339,127.427367,남동향,대전 동구 홍도동 89-17,평화로운아파트
36.374792,127.308251,남서향,대전 유성구 지족동 1052,영무예다음 에코타운 117동
36.37501,127.305555,남동향,대전 유성구 지족동 1052,영무예다음 에코타운 101동
36.374787,127.305866,남동향,대전 유성구 지족동 1052,영무예다음 에코타운 102동
36.375421,127.305851,남동향,대전 유성구 지족동 1052,영무예다음 에코타운 116동
36.373455,127.307735,남동향,대전 유성구 지족동 1052,영무예다음 에코타운 108동
36.374546,127.306183,남동향,대전 유성구 지족동 1052,영무예다음 에코타운 103동
36.374333,127.306514,남동향,대전 유성구 지족동 1052,영무예다음 에코타운 104동
36.357943,127.419846,동향,대전 대덕구 중리동 222-2,안전로얄아파트 가동
36.357709,127.419869,동향,대전 대덕구 중리동 222-2,안전로얄아파트 나동
36.345765,127.420954,남서향,대전 동구 홍도동 135-1,시영아파트 2동
36.345877,127.421219,남서향,대전 동구 홍도동 135-2,
36.345613,127.420766,남서향,대전 동구 홍도동 135-1,시영아파트 1동
36.349762,127.42002,남서향,대전 대덕구 오정동 254-1,영진로얄맨션 1동
36.349749,127.419024,남동향,대전 대덕구 오정동 464-1,한남아파트 101동
36.349427,127.419281,남동향,대전 대덕구 오정동 464-1,한남아파트 102동
36.344146,127.425177,남서향,대전 동구 홍도동 16-1,현암아파트 103동
36.344264,127.424666,남동향,대전 동구 홍도동 16-1,현암아파트 102동
36.343872,127.424824,남서향,대전 동구 홍도동 16-1,현암아파트 101동
36.343289,127.423029,남동향,대전 동구 삼성동 369-1,솔랑마을아파트 101동
36.343401,127.423487,남향,대전 동구 삼성동 369-1,솔랑마을아파트 102동
36.343089,127.423978,남향,대전 동구 삼성동 369-1,솔랑마을아파트 101동
36.324975,127.405823,동향,대전 중구 오류동 175-1,삼성아파트 23동
36.324913,127.40707,동향,대전 중구 오류동 175-1,삼성아파트 26동
36.325293,127.406669,동향,대전 중구 오류동 175-1,삼성아파트 27동
36.325501,127.407432,동향,대전 중구 오류동 175-1,삼성아파트 31동
36.324527,127.406156,동향,대전 중구 오류동 175-1,삼성아파트 22동
36.324171,127.405146,동향,대전 중구 오류동 175-1,삼성아파트 21동
36.324548,127.407484,동향,대전 중구 오류동 175-1,삼성아파트 25동
36.324765,127.40833,동향,대전 중구 오류동 175-1,삼성아파트 29동
36.32372,127.405668,동향,대전 중구 오류동 175-1,삼성아파트 16동
36.324146,127.407833,동향,대전 중구 오류동 175-1,삼성아파트 10동
36.324276,127.408875,동향,대전 중구 오류동 175-1,삼성아파트 1동
36.323281,127.406044,동향,대전 중구 오류동 175-1,삼성아파트 15동
36.323584,127.407045,동향,대전 중구 오류동 175-1,삼성아파트 14동
36.323629,127.408307,동향,대전 중구 오류동 175-1,삼성아파트 11동
36.323741,127.409488,동향,대전 중구 오류동 175-1,삼성아파트 2동
36.323214,127.409203,동향,대전 중구 오류동 175-1,삼성아파트 27동
36.322853,127.406309,동향,대전 중구 오류동 175-1,삼성아파트 6동
36.323119,127.40725,동향,대전 중구 오류동 175-1,삼성아파트 13동
36.323059,127.408283,동향,대전 중구 오류동 175-1,삼성아파트 4동
36.322437,127.406625,동향,대전 중구 오류동 175-1,삼성아파트 8동
36.322679,127.407472,동향,대전 중구 오류동 175-1,삼성아파트 5동
36.325473,127.405747,동향,대전 중구 오류동 175-1,삼성아파트 24동
36.325753,127.406681,동향,대전 중구 오류동 175-1,삼성아파트 28동
36.325134,127.407808,동향,대전 중구 오류동 175-1,삼성아파트 30동
36.341563,127.42319,남동향,대전 동구 삼성동 479,한밭자이아파트 112동
36.341839,127.423461,남동향,대전 동구 삼성동 479,한밭자이아파트 111동
36.341769,127.424052,남서향,대전 동구 삼성동 479,한밭자이아파트 110동
36.341141,127.423432,남서향,대전 동구 삼성동 479,한밭자이아파트 113동
36.340863,127.423895,동향,대전 동구 삼성동 479,한밭자이아파트 108동
36.341203,127.424311,남동향,대전 동구 삼성동 479,한밭자이아파트 107동
36.340463,127.423471,남동향,대전 동구 삼성동 479,한밭자이아파트 109동
36.34004,127.424376,남동향,대전 동구 삼성동 479,한밭자이아파트 106동
36.340353,127.424572,남향,대전 동구 삼성동 479,한밭자이아파트 105동
36.340674,127.425071,남동향,대전 동구 삼성동 479,한밭자이아파트 104동
36.340045,127.425128,남서향,대전 동구 삼성동 479,한밭자이아파트 111동
36.340649,127.425678,남서향,대전 동구 삼성동 479,한밭자이아파트 101동
36.340181,127.425717,남동향,대전 동구 삼성동 479,한밭자이아파트 111동
36.346038,127.429093,남동향,대전 동구 홍도동 64-1,경성 아파트 가동
36.35805,127.425162,동향,대전 대덕구 중리동 235-8,임광하이츠
36.351493,127.435123,남향,대전 동구 용전동 131-1,부성한울아파트
36.354365,127.436288,남향,대전 동구 용전동 57-21,푸른아파트
36.356143,127.434489,남서향,대전 동구 용전동 48-1,큰솔아파트2단지
36.35577,127.434983,남서향,대전 동구 용전동 48-22,큰솔아파트1단지
36.361221,127.421798,남향,대전 대덕구 중리동 275-1,영진로얄아파트 105동
36.360769,127.421624,남향,대전 대덕구 중리동 275-1,영진로얄아파트 104동
36.3665,127.356714,동향,대전 유성구 어은동 99,한빛아파트 109동
36.366973,127.356492,동향,대전 유성구 어은동 99,한빛아파트 101동
36.366731,127.355736,동향,대전 유성구 어은동 99,한빛아파트 102동
36.366219,127.355967,동향,대전 유성구 어은동 99,한빛아파트 108동
36.366512,127.355007,동향,대전 유성구 어은동 99,한빛아파트 103동
36.366009,127.355242,동향,대전 유성구 어은동 99,한빛아파트 107동
36.366259,127.354209,동향,대전 유성구 어은동 99,한빛아파트 105동
36.365831,127.354418,동향,대전 유성구 어은동 99,한빛아파트 106동
36.365341,127.35468,동향,대전 유성구 어은동 99,한빛아파트 113동
36.365587,127.35548,동향,대전 유성구 어은동 99,한빛아파트 112동
36.365779,127.356153,동향,대전 유성구 어은동 99,한빛아파트 111동
36.365322,127.356379,동향,대전 유성구 어은동 99,한빛아파트 117동
36.365125,127.355711,동향,대전 유성구 어은동 99,한빛아파트 116동
